Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2011-01-28 00:00:00-05:00,33.97071303536896,36.52174068387647,33.4211559277589,33.468650817871094,40800,0.0,0.0,0.0
2011-01-31 00:00:00-05:00,33.753603408999396,33.92321950653206,33.67218840686187,33.84180450439453,46200,0.0,0.0,0.0
2011-02-01 00:00:00-05:00,34.343873561170334,34.56776809692383,34.02499699407155,34.56776809692383,26300,0.0,0.0,0.0
2011-02-02 00:00:00-05:00,34.60169381894855,34.60169381894855,34.2896007311462,34.3913688659668,47700,0.0,0.0,0.0
2011-02-03 00:00:00-05:00,34.59490259368366,34.59490259368366,34.16746927601489,34.452423095703125,51100,0.0,0.0,0.0
2011-02-04 00:00:00-05:00,37.93971492317184,37.93971492317184,34.19459500413886,34.43205642700195,59800,0.0,0.0,0.0
2011-02-07 00:00:00-05:00,34.499910823424415,34.567758810639745,34.32351123293671,34.52705001831055,36500,0.0,0.0,0.0
2011-02-08 00:00:00-05:00,34.56775212149136,34.581321716308594,34.323504591052256,34.581321716308594,62200,0.0,0.0,0.0
2011-02-09 00:00:00-05:00,34.70346625776819,34.70346625776819,34.248893617722146,34.37101745605469,44800,0.0,0.0,0.0
2011-02-10 00:00:00-05:00,34.19460350069355,34.19460350069355,33.61790726337496,34.0521240234375,65700,0.0,0.0,0.0
2011-02-11 00:00:00-05:00,34.092836804331704,34.21496060590559,33.82823609696707,34.18103790283203,27700,0.0,0.0,0.0
2011-02-14 00:00:00-05:00,34.567772206409764,34.567772206409764,34.07249335441877,34.2624626159668,35400,0.0,0.0,0.0
2011-02-15 00:00:00-05:00,34.364232731812244,34.364232731812244,34.12676857095776,34.153907775878906,42100,0.0,0.0,0.0
2011-02-16 00:00:00-05:00,34.364213375503965,34.594891311125835,34.33028809439308,34.581321716308594,33800,0.0,0.0,0.0
2011-02-17 00:00:00-05:00,34.73737788718556,34.73737788718556,34.47956068984271,34.72380828857422,60500,0.0,0.0,0.0
2011-02-18 00:00:00-05:00,34.83914595395086,34.83914595395086,34.65596284325208,34.78487014770508,61200,0.0,0.0,0.0
2011-02-22 00:00:00-05:00,34.43208251863719,34.43208251863719,33.79432665100666,33.91645050048828,196900,0.0,0.0,0.0
2011-02-23 00:00:00-05:00,34.0249982911017,34.052134906176185,33.638273703818996,33.88251876831055,39400,0.0,0.0,0.0
2011-02-24 00:00:00-05:00,34.09284821661562,34.09284821661562,33.78753861048117,33.930015563964844,19200,0.0,0.0,0.0
2011-02-25 00:00:00-05:00,34.11319290139355,34.316734313964844,34.031777889246975,34.316734313964844,39800,0.0,0.0,0.0
2011-02-28 00:00:00-05:00,34.73737269649642,34.73737269649642,34.46598594109464,34.62881851196289,42800,0.0,0.0,0.0
2011-03-01 00:00:00-05:00,34.85952143812223,34.85952143812223,34.2014097673327,34.23533248901367,26000,0.0,0.0,0.0
2011-03-02 00:00:00-05:00,34.364227198838584,34.5677660267014,34.33030190408094,34.486351013183594,44400,0.0,0.0,0.0
2011-03-03 00:00:00-05:00,34.70344793929575,34.906986699698166,34.66273915196096,34.88663101196289,26500,0.0,0.0,0.0
2011-03-04 00:00:00-05:00,35.11054154733914,35.11054154733914,34.46599968729683,34.65597152709961,45200,0.0,0.0,0.0
2011-03-07 00:00:00-05:00,34.873071746913574,34.90699444982294,34.26245274199964,34.42528533935547,461000,0.0,0.0,0.0
2011-03-08 00:00:00-05:00,34.70345049710636,34.70345049710636,34.22852496240593,34.547401428222656,12600,0.0,0.0,0.0
2011-03-09 00:00:00-05:00,34.66953244212618,34.66953244212618,34.384578614754595,34.5067024230957,32100,0.0,0.0,0.0
2011-03-10 00:00:00-05:00,34.30995164316188,34.30995164316188,33.55685558829004,33.65184020996094,63600,0.0,0.0,0.0
2011-03-11 00:00:00-05:00,34.50670297529793,34.50670297529793,33.41437477662027,33.77396011352539,54000,0.0,0.0,0.0
2011-03-14 00:00:00-04:00,33.09550482250092,33.29226019229478,32.91231905629324,33.28547668457031,31900,0.0,0.0,0.0
2011-03-15 00:00:00-04:00,31.826772138711593,32.790193151649504,31.338276831411424,32.70199203491211,67200,0.0,0.0,0.0
2011-03-16 00:00:00-04:00,32.48488077581442,32.55951228443644,31.433261325203215,31.7928466796875,48400,0.0,0.0,0.0
2011-03-17 00:00:00-04:00,32.54594796964555,32.87161066986526,32.47809995618077,32.60700988769531,43300,0.0,0.0,0.0
2011-03-18 00:00:00-04:00,33.04800410297464,33.109066009521484,32.932666384017594,33.109066009521484,38900,0.0,0.0,0.0
2011-03-21 00:00:00-04:00,33.65183697547672,33.85537838879283,33.62470036341961,33.82145309448242,63600,0.0,0.0,0.0
2011-03-22 00:00:00-04:00,33.84181053735616,33.84181053735616,33.56364019133876,33.74003982543945,18700,0.0,0.0,0.0
2011-03-23 00:00:00-04:00,33.719673793202624,33.90964295528413,33.50256543992785,33.88928985595703,41100,0.0,0.0,0.0
2011-03-24 00:00:00-04:00,34.06570587551465,34.323523140100065,33.957151646447684,34.228538513183594,24400,0.0,0.0,0.0
2011-03-25 00:00:00-04:00,34.10640580581012,34.25566880248303,33.984282006375246,34.01142120361328,141100,0.0,0.0,0.0
2011-03-28 00:00:00-04:00,34.22853212831781,34.22853212831781,33.855377197265625,33.855377197265625,46300,0.0,0.0,0.0
2011-03-29 00:00:00-04:00,33.92321977442019,34.16746737089782,33.76038718072301,34.12675857543945,40200,0.0,0.0,0.0
2011-03-30 00:00:00-04:00,34.39813606847927,34.62202791262473,34.364213375503965,34.581321716308594,42300,0.0,0.0,0.0
2011-03-31 00:00:00-04:00,34.459219124480306,34.62204918606657,34.459219124480306,34.54063415527344,26900,0.0,0.0,0.0
2011-04-01 00:00:00-04:00,34.64239699682739,34.95449003391874,34.56776549053672,34.8459358215332,72200,0.0,0.0,0.0
2011-04-04 00:00:00-04:00,35.096966810841884,35.096966810841884,34.87307488100949,35.02912139892578,111400,0.0,0.0,0.0
2011-04-05 00:00:00-04:00,34.764517680977605,35.02233229460833,34.723808884445006,34.89342498779297,25300,0.0,0.0,0.0
2011-04-06 00:00:00-04:00,35.11730839013648,35.18515636791921,35.035893404932914,35.1512336730957,63200,0.0,0.0,0.0
2011-04-07 00:00:00-04:00,35.06982668095188,35.17838089002129,34.82558165164807,34.9748420715332,22000,0.0,0.0,0.0
2011-04-08 00:00:00-04:00,35.381928072888144,35.381928072888144,35.11054121184137,35.23944854736328,24900,0.0,0.0,0.0
2011-04-11 00:00:00-04:00,35.25980300932092,35.32086492151102,34.97484655638819,35.0223388671875,30600,0.0,0.0,0.0
2011-04-12 00:00:00-04:00,34.893426817551834,34.893426817551834,34.54062499351132,34.68988800048828,33600,0.0,0.0,0.0
2011-04-13 00:00:00-04:00,35.11053343495952,35.11053343495952,34.68310012933401,34.83236312866211,16500,0.0,0.0,0.0
2011-04-14 00:00:00-04:00,34.64916813185083,34.94090795875145,34.635598536630376,34.91376876831055,42200,0.0,0.0,0.0
2011-04-15 00:00:00-04:00,34.87307188359484,34.94770079503341,34.703455780246884,34.89342498779297,46900,0.0,0.0,0.0
2011-04-18 00:00:00-04:00,34.54063201773703,34.54063201773703,33.862167430794145,34.26924514770508,69800,0.0,0.0,0.0
2011-04-19 00:00:00-04:00,34.42527525811374,34.58810521964943,34.37778038218563,34.581321716308594,12700,0.0,0.0,0.0
2011-04-20 00:00:00-04:00,35.30728641971501,35.395484924316406,35.25300802783461,35.395484924316406,34300,0.0,0.0,0.0
2011-04-21 00:00:00-04:00,35.612594385884584,35.73471558613831,35.44976180531952,35.54474639892578,77400,0.0,0.0,0.0
2011-04-25 00:00:00-04:00,35.632948931011256,35.632948931011256,35.40227094228116,35.517608642578125,34800,0.0,0.0,0.0
2011-04-26 00:00:00-04:00,35.63972988423894,35.84327125064974,35.55153138613931,35.7957763671875,37900,0.0,0.0,0.0
2011-04-27 00:00:00-04:00,35.88399245561867,36.13502363416957,35.585468961886164,36.10110092163086,24900,0.0,0.0,0.0
2011-04-28 00:00:00-04:00,35.99253928785391,36.209647709224356,35.99253928785391,36.168941497802734,25100,0.0,0.0,0.0
2011-04-29 00:00:00-04:00,36.17572533306355,36.41997295636347,36.1689418271437,36.33177185058594,35000,0.0,0.0,0.0
2011-05-02 00:00:00-04:00,36.467461473769,36.582799179380615,36.18929117349454,36.27070617675781,62500,0.0,0.0,0.0
2011-05-03 00:00:00-04:00,36.006113368860234,36.14859030284101,35.72115950089868,35.90434265136719,44500,0.0,0.0,0.0
2011-05-04 00:00:00-04:00,35.81614641456765,35.81614641456765,35.368359887601486,35.52440643310547,34000,0.0,0.0,0.0
2011-05-05 00:00:00-04:00,35.28014949637541,35.28014949637541,34.764517680977605,34.89342498779297,71800,0.0,0.0,0.0
2011-05-06 00:00:00-04:00,35.341214434758356,35.537969752706246,34.845935680988426,35.02912139892578,107000,0.0,0.0,0.0
2011-05-09 00:00:00-04:00,35.04947622198637,35.293723857868805,34.89342969642518,35.22587585449219,37800,0.0,0.0,0.0
2011-05-10 00:00:00-04:00,35.341211658621695,35.59224276875606,35.28014975743913,35.551536560058594,19900,0.0,0.0,0.0
2011-05-11 00:00:00-04:00,35.341206805321924,35.341206805321924,34.737373969959314,34.90699005126953,55300,0.0,0.0,0.0
2011-05-12 00:00:00-04:00,34.78487659515579,35.09696965629097,34.547412457924146,35.03590774536133,51300,0.0,0.0,0.0
2011-05-13 00:00:00-04:00,34.84593370933326,34.84593370933326,34.26245388257764,34.452423095703125,32300,0.0,0.0,0.0
2011-05-16 00:00:00-04:00,34.350661256391696,34.68310744006959,34.28959934271702,34.357444763183594,58000,0.0,0.0,0.0
2011-05-17 00:00:00-04:00,34.187821242717234,34.43206884468281,33.99106594245204,34.42528533935547,56300,0.0,0.0,0.0
2011-05-18 00:00:00-04:00,34.41849875003492,34.78487014770508,34.39135955284388,34.78487014770508,13700,0.0,0.0,0.0
2011-05-19 00:00:00-04:00,34.75773065764955,34.8866379610164,34.59490065214789,34.83914566040039,27700,0.0,0.0,0.0
2011-05-20 00:00:00-04:00,34.655971442611126,34.7645256701751,34.3438757737449,34.465999603271484,51300,0.0,0.0,0.0
2011-05-23 00:00:00-04:00,33.70611537586411,33.991069213488124,33.56363845705209,33.82145309448242,88000,0.0,0.0,0.0
2011-05-24 00:00:00-04:00,34.011421924346024,34.160682336045596,33.87572852341667,33.99785232543945,92000,0.0,0.0,0.0
