Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-10-13 00:00:00-04:00,118.54890292427262,119.42029745392678,118.03976900385699,118.51953125,13100,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,118.79366774574787,119.17453586414493,116.87366276000967,117.46209716796875,37800,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,115.56263723639603,116.78650657503431,115.32667785731336,116.61712646484375,30600,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,117.39356246526954,117.89290330659614,116.0228271484375,116.0228271484375,51000,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,117.32502627890884,117.32502627890884,113.8051764395809,114.01567840576172,50600,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,114.46605826107677,115.61746954699171,113.85901636312764,114.44647216796875,49800,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,114.5052079099734,115.5332611026626,114.2310623838977,114.59333038330078,28200,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,114.66188360365236,114.89588589278134,113.04637440785228,114.28003692626953,24800,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,114.5443909124931,114.55418395996094,113.38905781820321,114.55418395996094,40600,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,113.58487551602393,114.53459938357955,111.46904700954663,112.77222442626953,74400,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,113.20304693531882,114.01569068496927,112.73307771500006,113.66321563720703,46900,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,111.89104820618512,111.89104820618512,109.16916353038835,109.35519409179688,138800,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,109.81536840214363,112.2719144739552,109.65968807506539,111.13714599609375,79600,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,110.34405835495703,110.64758303534747,107.39698631854039,108.54252624511719,130600,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,109.31602488368205,109.89368770027578,107.40678398785617,108.58170318603516,74100,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,109.37477491183019,111.25463677988662,108.983135155175,111.05979919433594,61800,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,114.0156828404516,116.0737467498245,113.54572112237454,115.32767486572266,109700,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,117.99079429492781,118.76330203608225,117.51103214803193,118.39221954345703,146500,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,118.10831295237838,118.68598330633576,116.58581882267266,118.4705810546875,47100,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,119.65527088260318,120.14481867647844,116.0228271484375,116.0228271484375,154000,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,114.70104668304256,115.21996613617341,112.93965023966145,113.88545989990234,84200,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,115.01436283309584,116.70819406012588,115.01436283309584,116.62007904052734,65800,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,116.98234254342823,117.43272561136878,115.53327780621852,115.94449615478516,44900,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,116.69840542316122,117.11745223901907,115.82994662144904,117.0508804321289,39900,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,116.96275629067945,117.97220209373907,116.54174489536184,117.56000518798828,47000,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,118.03975681917235,118.10829320870282,117.35439292386776,117.55020904541016,29000,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,117.35440151479452,117.9516504400985,116.91184688863905,117.04891967773438,35200,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,116.48300451628667,117.6187515258789,116.32634563501513,117.6187515258789,52700,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,117.56000372518379,117.78422043327288,116.89421844482422,116.89421844482422,37000,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,117.26627521874957,117.6579149476996,115.88575432483623,116.80610656738281,50500,0.0,0.0,0.0
